period,schedule_type,t_state,t_state_code,t_life,t_annuity,t_ah,t_other,t_total,t_deposit,b_loan_number,b_city,b_state,b_date_acquired,b_interest_rate,b_book_value,b_land_value,b_appraisal_date,ba_name,ba_state,ba_date_acquired,ba_actual_cost,ba_fair_value,ba_book_value,ba_investment_income,ba_ownership_pct,d_category,d_naic_designation,d_total_current_year,d_total_prior_year
2022Q4,ba,,,,,,,,,,,,,,,,,LXS 2006-GP1 A3A,,12/25/2022,1008294,958482,847058,1008294,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,LXS 2007-15N 2A1,,12/25/2022,857400,857400,735221,857400,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,LBMLT 2002-5 M1,,12/25/2022,424001,424001,398505,424001,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,LUM 2006-7 2A1,,12/25/2022,794738,794738,721225,794738,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MARM 2004-9 M2,,12/25/2022,308864,308864,295351,308864,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MALT 2004-7 3A1,,12/01/2022,160707,160707,160356,160707,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MASD 2006-2 A,,12/25/2022,496820,496820,471669,496820,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MABS 2006-AB1 A4,,12/01/2022,84840,84840,76993,84840,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MELLO 2021-INV3 B2,,12/01/2022,204113,204113,208905,204113,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MELLO 2021-INV3 B3,,12/01/2022,78781,78781,79678,78781,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,585495-EQ-3 MELLO 2021-MTG1 B3,,12/01/2022,84183,84183,80934,84183,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MWST 2021-2 C,,09/25/2022,4500000,4500000,4500000,4500000,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MWST 2021-2 D,,09/25/2022,2000000,2000000,2000000,2000000,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MHP 2020-HILL B,,01/31/2022,2168978,2168978,2168978,2168978,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MLMI 2005-A10 A,,12/25/2022,277647,277647,251382,277647,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MLMI 2007-HE3 A1,,12/25/2022,474297,474297,254786,474297,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSAC 2004-HE7 M1,,12/25/2022,177682,177682,175461,177682,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSAC 2004-HE8 M1,,12/25/2022,90083,90083,88929,90083,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSAC 2005-HE7 M2,,12/25/2022,873398,873398,657232,873398,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSDWC 2003-NC2 M1,,12/25/2022,260314,260314,248274,260314,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSDWC 2003-NC1 M1,,12/25/2022,318087,318087,307253,318087,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSM 2005-4 3A1,,12/01/2022,152612,152612,135062,152612,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSRM 2020-1 B3,,12/01/2022,66725,66725,65041,66725,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSRM 2021-3 B3,,12/01/2022,56711,56711,55267,56711,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSRM 2021-2 B3,,12/01/2022,90675,90675,89173,90675,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSRM 2021-6 A9,,12/01/2022,277010,277010,276577,277010,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MSRM 2021-6 B3,,12/01/2022,88174,88174,87017,88174,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NZES 2021-FHT1 A,,12/25/2022,442079,442079,442068,442079,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NCHET 2005-B M1,,12/25/2022,1835950,1835950,1368930,1835950,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NRZT 2018-4A A1S,,12/25/2022,413784,413784,404732,413784,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NRZT 2017-3A B3,,12/01/2022,921391,921391,966618,921391,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NRZT 2017-5A A1,,12/25/2022,303966,303966,303491,303966,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NRZT 2015-1A B4,,12/01/2022,292158,292158,299405,292158,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NRZT 2016-2A B4,,12/01/2022,89375,89375,86652,89375,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NRZT 2018-5A B3,,12/01/2022,1061164,1061164,1083714,1061164,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NRZT 2022-NQM4 A1,,12/01/2022,361166,361166,359942,361166,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NAA 2005-AP3 A3,,12/01/2022,124187,124187,82429,124187,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NHELI 2007-1 2A1A,,12/25/2022,1254600,1226730,893772,1254600,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NMRR 2014-4R 3A10,,12/25/2022,1142581,1142581,845510,1142581,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NHEL 2006-1 A1A,,12/25/2022,914561,914562,871691,914561,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OBX 2019-EXP3 1A8,,12/01/2022,1582187,1582187,1597764,1582187,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OBX 2019-EXP3 2A1B,,12/25/2022,2566122,2566122,2525967,2566122,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OBX 2019-EXP2 2A2,,12/25/2022,845229,845229,845229,845229,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OBX 2021-INV2 A19,,12/12/2022,5526986,6903764,6863852,-1340702,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OBX 2022-INV2 A13,,12/01/2022,273140,273140,269086,273140,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OBX 2022-NQM6 A1,,12/01/2022,286390,286390,283314,286390,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OBX 2022-NQM8 A1,,12/01/2022,150595,150595,149465,150595,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OBX 2019-EXP1 2A1B,,12/25/2022,2726565,2726565,2693051,2726565,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OBX 2020-EXP1 2A1B,,12/25/2022,327205,327205,323000,327205,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OBX 2020-EXP3 2A2,,12/25/2022,705171,705171,705171,705171,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OCMT 2021-5 A19,,12/01/2022,334993,334993,334731,334993,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,BVINV 2021-3 B3A,,03/11/2022,1060420,1162152,1217739,-154384,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,PHHAM 2007-1 21A,,12/01/2022,215385,267338,201813,215385,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,PMTLT 2021-INV1 A27,,12/01/2022,608161,608161,605405,608161,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,PSMC 2019-2 A1,,12/01/2022,222321,222321,226768,222321,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,PPSI 2004-WHQ1 M2,,12/25/2022,683370,683370,643254,683370,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,POPLR 2005-2 M1,,12/01/2022,2247957,2247957,2224551,2247957,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,POPLR 2005-3 M1,,12/01/2022,3557207,3557207,3487345,3557207,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,POPLR 2005-D A5,,12/01/2022,1711625,1711625,1618020,1711625,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,73316P-KJ-8 POPLR 2006-B M1,,12/25/2022,343292,343292,327414,343292,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,PRIME 2007-1 A2,,12/01/2022,1297658,1683463,1298923,1297658,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RALI 2006-QA10 A2,,12/25/2022,466103,463109,346174,466103,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RALI 2007-QH3 A1,,12/25/2022,559522,559522,491505,559522,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAMP 2006-RZ5 M1,,12/25/2022,487935,474433,374648,487935,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RALI 2007-QO4 A1A,,12/25/2022,601019,601019,542608,601019,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RASC 2007-KS1 A4,,12/25/2022,1313648,1313648,933511,1313648,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RCKT 2019-1 A1,,12/01/2022,446916,446916,453829,446916,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RCKT 2021-5 A25,,12/01/2022,800456,800456,795078,800456,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RCKT 2022-1 B2A,,05/01/2022,59623,59623,56484,59623,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RCKT 2021-6 A5,,12/01/2022,1289607,1289607,1295652,1289607,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RFMSI 2006-S5 A6,,12/01/2022,80539,93168,74069,80539,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RFMSI 2006-S5 A12,,12/01/2022,136404,157794,126234,136404,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAAC 2007-SP3 A2,,11/25/2022,517854,517854,504907,517854,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RALI 2006-QO5 1A1,,12/25/2022,390879,390879,343973,390879,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RALI 2006-QO5 2A1,,12/25/2022,590551,590551,452141,590551,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RALI 2006-QO10 A1,,12/25/2022,744546,744546,573882,744546,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RALI 2007-QO1 A1,,12/25/2022,1138680,1138680,1001628,1138680,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAMP 2006-RZ4 M1,,12/25/2022,688508,688508,503687,688508,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAMP 2007-RS2 A3,,12/25/2022,2333652,2267999,1473893,2333652,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RATE 2021-J2 B3,,12/01/2022,74726,74726,71490,74726,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RATE 2022-J1 B2,,12/01/2022,82487,82487,75889,82487,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAMC 2005-3 AF4,,12/01/2022,795327,795327,709581,795327,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAMC 2004-4 AF5,,12/01/2022,446448,446448,434621,446448,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RASC 2005-KS2 M1,,12/25/2022,253822,253822,236451,253822,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RALI 2006-QS2 1A1,,12/01/2022,157119,175113,121704,157119,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RFMSI 2004-S9 1A23,,12/01/2022,96924,96924,88807,96924,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAMP 2006-RS2 A3B,,12/25/2022,568101,568101,526203,568101,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAAC 2005-SP1 2A3,,12/01/2022,272710,272710,246803,272710,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAMP 2006-NC1 M1,,12/25/2022,2678113,2678112,1918198,2678113,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAMP 2005-RS8 M2,,12/25/2022,2301430,2301430,1746859,2301430,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,RAST 2006-A15 A5,,06/01/2022,46829,36073,25591,46829,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2019-5 A1,,12/01/2022,915525,915534,931556,915525,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2007-2 1A1,,12/20/2022,70165,70165,62096,70165,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2007-3 1A1,,12/20/2022,64365,64365,57606,64365,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2013-11 A1,,12/01/2022,20654,20654,19657,20654,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2018-2 A7,,12/01/2022,1859491,1859491,1904526,1859491,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2018-CH3 A13,,12/01/2022,676734,676734,688812,676734,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2019-3 A2,,12/01/2022,1251735,1251735,1271489,1251735,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2019-4 A1,,12/01/2022,142237,142237,145215,142237,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2020-4 B3,,12/01/2022,43642,43642,42346,43642,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2020-4 B4,,12/01/2022,20144,20144,17379,20144,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2021-6 A19,,12/01/2022,233203,233203,235134,233203,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SEMT 2022-1 B2,,12/01/2022,149971,149971,144014,149971,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SRFC 2020-2A C,,05/03/2022,3932570,4039721,4039218,-109129,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SVHE 2007-NS1 A3,,12/25/2022,1685503,1685503,1187226,1685503,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SAIL 2003-BC11 A3,,12/25/2022,346778,346778,343744,346778,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SAIL 2005-2 M2,,12/25/2022,136211,136211,128847,136211,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SAIL 2005-3 M3,,12/25/2022,1264402,1264402,1246424,1264402,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,86358E-UW-4 SAIL 2005-HE1 M2,,10/25/2022,1062072,1062072,1027222,1062072,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SAIL 2003-BC10 A4,,12/25/2022,587217,587217,564462,587217,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,LXS 2005-5N 1A1,,12/25/2022,2040263,2040263,1860534,2040263,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SASC 2005-OPT1 A3,,12/25/2022,1381807,1381807,739267,1381807,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,TMTS 2006-11 A1,,12/25/2022,1213040,1213040,1165277,1213040,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,TMST 2004-2 A1,,12/25/2022,928332,928332,867991,928332,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,TBMLT 2018-3 A13,,12/01/2022,1464193,1464193,1417571,1464193,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,TPMT 2022-1 A1,,12/01/2022,443910,443910,425133,443910,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,TPMT 2022-4 A1,,12/01/2022,419876,419876,398015,419876,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,UWM 2021-INV5 B1,,03/14/2022,5594829,6162000,6358695,-759768,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,UWM 2021-INV5 B2,,12/01/2022,119035,119035,120219,119035,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,VBTOW 2020-1A D,,02/28/2022,1569196,1500000,1500000,1500000,104.613,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,UWM 2021-1 B3,,12/01/2022,82853,82853,81398,82853,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,VERUS 2022-5 A2,,12/01/2022,285218,285218,273941,285218,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,VERUS 2019-4 A1B,,12/01/2022,1507740,1507740,1428583,1507740,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,VERUS 2022-4 A3,,12/01/2022,364467,364467,360180,364467,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,VERUS 2022-3 A2,,12/01/2022,157820,157820,156316,157820,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,VERUS 2022-3 A3,,12/01/2022,185849,185849,182887,185849,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,VERUS 2022-6 A1,,12/01/2022,234126,234126,231963,234126,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WAMU 2005-AR11 A1C3,,12/25/2022,330418,330418,330108,330418,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WAMU 2005-AR13 A1C3,,12/25/2022,747632,747632,744829,747632,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WAMU 2005-AR6 2AB3,,12/25/2022,558409,558409,508152,558409,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WMHE 2007-HE4 1A,,12/25/2022,1151062,1151063,753946,1151062,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WMHE 2007-HE3 1A,,12/25/2022,1211870,1211870,908902,1211870,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WMALT 2005-8 3CB1,,12/01/2022,344090,387501,287961,344090,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WMALT 2005-AR1 A1A,,12/25/2022,177920,177920,144893,177920,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WMABS 2006-HE2 A4,,12/25/2022,416251,416251,287734,416251,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WMABS 2006-HE5 1A,,12/25/2022,857152,857152,617149,857152,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WMALT 2006-7 A5,,12/01/2022,110716,110716,63108,110716,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WMALT 2006-AR10 A3A,,12/25/2022,458472,458472,356462,458472,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WFALT 2007-PA2 1A1,,12/01/2022,153808,165458,133348,153808,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WFMBS 2018-1 A9,,12/01/2022,1926363,1926363,1792848,1926363,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WFMBS 2019-1 A5,,12/01/2022,2396354,2396354,2346036,2396354,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WFMBS 2019-1 A9,,12/01/2022,721125,721125,711716,721125,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WFMBS 2019-4 A1,,12/01/2022,859379,859379,874687,859379,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WFMBS 2019-4 B2,,12/01/2022,235365,235365,242720,235365,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WFMBS 2020-3 B3,,12/01/2022,52767,52767,51455,52767,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WFMBS 2020-5 B3,,12/01/2022,48269,48269,44046,48269,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WFMBS 2021-INV2 A17,,01/19/2022,7885862,7912350,8094087,-203479,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WFMBS 2021-INV1 B3,,12/01/2022,99743,99743,101191,99743,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,97651L-CE-9 WIN 2015-4 B4,,12/01/2022,239385,239385,236542,239385,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,AMMC 2013-13A B1LR C,,03/30/2022,2064625,2075000,2075000,-10375,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,APID 2016-24A BRR C,,02/09/2022,1992000,2000000,2000000,-8000,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,APID 2012-11A CR3 C,,02/09/2022,2497000,2500000,2500000,-3000,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,BALLY 2019-2A A2R C,,02/09/2022,3479385,3500000,3500000,-20615,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,BABSN 2015-2A,ER,08/11/2022,3598400,4000000,4000000,-401600,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,BABSN 2013-IA,CR,02/07/2022,996350,1000000,994000,1872,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,BABSN 2018-1A D C,,08/11/2022,877600,1000000,970000,-97775,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,BCHPK 2019-1A D1 C,,03/03/2022,3000000,3000000,3007500,3000000,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,BSP 2021-23A E C,,08/11/2022,933600,1000000,1006250,-74864,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,CANYC 2019-2A,CR,02/09/2022,1998600,2000000,2000000,-1400,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,CGMS 2019-2A,CR,04/18/2022,4968670,5000000,5000000,-31330,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,CECLO 2020-29A D1R C,,10/27/2022,4250000,5000000,5000000,-750000,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,DRSLF 2018-55A D C,,03/08/2022,1488969,1550000,1539460,-50834,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,DRSLF 2018-60A D C,,03/08/2022,974800,1000000,1000500,-25700,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,FLAT 2019-1A,DR,03/08/2022,3906960,4000000,4000000,-93040,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,GALXY 2013-15A BRR C,,02/09/2022,995020,1000000,1000000,-4980,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,GLM 2019-6A A C,,02/24/2022,3500000,3500000,3496500,3500000,100.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,HLA 2017-2A A2 C,,02/09/2022,1998200,2000000,1994000,1533,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,JFIN 2012-1A,CR,06/23/2022,1956240,2000000,2005000,-48760,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,KKR 30A,CR,02/09/2022,3491950,3500000,3500000,-8050,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,KKR 30A,DR,03/08/2022,1448250,1500000,1500000,-51750,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,LCM 28A D C,,02/03/2022,4414410,4500000,4455000,-42201,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,LCM 29A,CR,02/09/2022,6965700,7000000,7000000,-34300,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,MYERS 2018-1A D C,,02/03/2022,1001410,1000000,1000300,1110,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NEWFL 2016-1A,CR,08/17/2022,1532764,1550000,1547675,-17236,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OZLM 2015-12A,BR,08/19/2022,5006250,5000000,5005000,1250,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,OCP 2019-16A,BR,02/09/2022,3975240,4000000,4000000,-24760,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,PLMRS 2015-1A A2R4 C,,02/09/2022,3501085,3500000,3500000,1085,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,REG15 2018-4A C C,,02/03/2022,4010200,4000000,4005000,5200,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,STCR 2015-1A BR2 C,,03/21/2022,3500000,3500000,3500000,3500000,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,SYMP 2021-26A,DR,03/30/2022,1496535,1500000,1503000,-6621,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,TICP 2017-8A,CR,03/08/2022,1979600,2000000,2000000,-20400,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,TICP 2018-10A E C,,08/11/2022,1377375,1500000,1477500,-105923,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WINDR 2015-2A,DR,05/04/2022,1375000,1375000,1377750,1375000,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,VENTR 2013-14A BRR C,,02/09/2022,2996670,3000000,3000000,-3330,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WBOX 2020-2A,DR,03/08/2022,978710,1000000,1000000,-21290,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,YCLO 2014-1A ERR C,,02/08/2022,5611500,5800000,5647750,-58756,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,BBCMS 2021-C12,AS,01/31/2022,12071250,12000000,12359232,-282426,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,BANK 2019-BN24,XA,12/16/2022,42309,35606,-35606,-35606,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,BMARK 2019-B14,XA,12/16/2022,21412,17147,-17147,-17147,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"S/C 225 VIRGINIA AVENUE, LLC (DC)",,12/15/2022,595128,595128,619793,595128,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"S/C 225 VIRGINIA AVENUE, LLC (DC)",,12/15/2022,120810,120810,120334,120810,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,NORTHSHORE I &,II,12/15/2022,137136,137136,137136,137136,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"TERRA FUNDING-200 SOUTH, LLC",,12/15/2022,35123,35123,35123,35123,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,"CISTERRA SEHQ, LLC (SEMPRA ENERGY)",,12/10/2022,416165,416165,416163,416165,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,CSWF 2021-SOP2 B,,05/15/2022,1500000,1500000,1493184,1500000,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,CHARTER NEW FAIRFLD (STOP & SHOP),,12/01/2022,589090,589090,589090,589090,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,EBR MEDICAL FACILITIES (OCHSNER CLINIC),,12/15/2022,291458,291458,291458,291458,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,WARREN ST. JOE AVE PROP LLC (CVS-EVANSV),,12/20/2022,145086,145086,145086,145086,0.0,,,,
2022Q4,ba,,,,,,,,,,,,,,,,,DBGS 2018-BIOD C,,01/15/2022,86258,86258,85346,86258,0.0,,,,
